B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,GEO_ID,NAME,POPGROUP,POPGROUP_LABEL,POPGROUP,ucgid
4690,,742,,1400000US41047001000,Census Tract 10; Marion County; Oregon,001,Total population,001,1400000US41047001000
5420,,846,,1400000US41047001100,Census Tract 11; Marion County; Oregon,001,Total population,001,1400000US41047001100
3775,,544,,1400000US41047001200,Census Tract 12; Marion County; Oregon,001,Total population,001,1400000US41047001200
4368,,496,,1400000US41047001300,Census Tract 13; Marion County; Oregon,001,Total population,001,1400000US41047001300
5955,,571,,1400000US41047001401,Census Tract 14.01; Marion County; Oregon,001,Total population,001,1400000US41047001401
5736,,605,,1400000US41047001402,Census Tract 14.02; Marion County; Oregon,001,Total population,001,1400000US41047001402
4760,,525,,1400000US41047001501,Census Tract 15.01; Marion County; Oregon,001,Total population,001,1400000US41047001501
5839,,544,,1400000US41047001502,Census Tract 15.02; Marion County; Oregon,001,Total population,001,1400000US41047001502
5218,,731,,1400000US41047001503,Census Tract 15.03; Marion County; Oregon,001,Total population,001,1400000US41047001503
7600,,677,,1400000US41047001601,Census Tract 16.01; Marion County; Oregon,001,Total population,001,1400000US41047001601
8326,,1660,,1400000US41047001603,Census Tract 16.03; Marion County; Oregon,001,Total population,001,1400000US41047001603
4581,,955,,1400000US41047001605,Census Tract 16.05; Marion County; Oregon,001,Total population,001,1400000US41047001605
6448,,913,,1400000US41047001606,Census Tract 16.06; Marion County; Oregon,001,Total population,001,1400000US41047001606
4442,,868,,1400000US41047001607,Census Tract 16.07; Marion County; Oregon,001,Total population,001,1400000US41047001607
4602,,933,,1400000US41047001608,Census Tract 16.08; Marion County; Oregon,001,Total population,001,1400000US41047001608
6575,,823,,1400000US41047001701,Census Tract 17.01; Marion County; Oregon,001,Total population,001,1400000US41047001701
6217,,794,,1400000US41047001702,Census Tract 17.02; Marion County; Oregon,001,Total population,001,1400000US41047001702
5367,,939,,1400000US41047001703,Census Tract 17.03; Marion County; Oregon,001,Total population,001,1400000US41047001703
6542,,921,,1400000US41047001801,Census Tract 18.01; Marion County; Oregon,001,Total population,001,1400000US41047001801
9107,,876,,1400000US41047001802,Census Tract 18.02; Marion County; Oregon,001,Total population,001,1400000US41047001802
5000,,697,,1400000US41047001803,Census Tract 18.03; Marion County; Oregon,001,Total population,001,1400000US41047001803
5630,,672,,1400000US41047002001,Census Tract 20.01; Marion County; Oregon,001,Total population,001,1400000US41047002001
4726,,703,,1400000US41047002002,Census Tract 20.02; Marion County; Oregon,001,Total population,001,1400000US41047002002
2143,,348,,1400000US41047002101,Census Tract 21.01; Marion County; Oregon,001,Total population,001,1400000US41047002101
6870,,815,,1400000US41047002102,Census Tract 21.02; Marion County; Oregon,001,Total population,001,1400000US41047002102
2597,,407,,1400000US41047002201,Census Tract 22.01; Marion County; Oregon,001,Total population,001,1400000US41047002201
6942,,648,,1400000US41047002202,Census Tract 22.02; Marion County; Oregon,001,Total population,001,1400000US41047002202
3634,,420,,1400000US41047002301,Census Tract 23.01; Marion County; Oregon,001,Total population,001,1400000US41047002301
8378,,1320,,1400000US41047002303,Census Tract 23.03; Marion County; Oregon,001,Total population,001,1400000US41047002303
6634,,578,,1400000US41047002304,Census Tract 23.04; Marion County; Oregon,001,Total population,001,1400000US41047002304
4560,,565,,1400000US41047002400,Census Tract 24; Marion County; Oregon,001,Total population,001,1400000US41047002400
5378,,476,,1400000US41047002502,Census Tract 25.02; Marion County; Oregon,001,Total population,001,1400000US41047002502
5243,,708,,1400000US41047002503,Census Tract 25.03; Marion County; Oregon,001,Total population,001,1400000US41047002503
4698,,864,,1400000US41047002504,Census Tract 25.04; Marion County; Oregon,001,Total population,001,1400000US41047002504
2087,,282,,1400000US41047002600,Census Tract 26; Marion County; Oregon,001,Total population,001,1400000US41047002600
5244,,674,,1400000US41047002701,Census Tract 27.01; Marion County; Oregon,001,Total population,001,1400000US41047002701
3778,,781,,1400000US41047002702,Census Tract 27.02; Marion County; Oregon,001,Total population,001,1400000US41047002702
4572,,516,,1400000US41047002800,Census Tract 28; Marion County; Oregon,001,Total population,001,1400000US41047002800
1466,,359,,1400000US41047010100,Census Tract 101; Marion County; Oregon,001,Total population,001,1400000US41047010100
2783,,364,,1400000US41047010201,Census Tract 102.01; Marion County; Oregon,001,Total population,001,1400000US41047010201
7770,,602,,1400000US41047010202,Census Tract 102.02; Marion County; Oregon,001,Total population,001,1400000US41047010202
4481,,340,,1400000US41047010303,Census Tract 103.03; Marion County; Oregon,001,Total population,001,1400000US41047010303
7350,,848,,1400000US41047010304,Census Tract 103.04; Marion County; Oregon,001,Total population,001,1400000US41047010304
4937,,901,,1400000US41047010305,Census Tract 103.05; Marion County; Oregon,001,Total population,001,1400000US41047010305
6694,,883,,1400000US41047010307,Census Tract 103.07; Marion County; Oregon,001,Total population,001,1400000US41047010307
4039,,569,,1400000US41047010308,Census Tract 103.08; Marion County; Oregon,001,Total population,001,1400000US41047010308
5618,,1038,,1400000US41047010309,Census Tract 103.09; Marion County; Oregon,001,Total population,001,1400000US41047010309
4888,,418,,1400000US41047010400,Census Tract 104; Marion County; Oregon,001,Total population,001,1400000US41047010400
6302,,801,,1400000US41047010501,Census Tract 105.01; Marion County; Oregon,001,Total population,001,1400000US41047010501
6647,,649,,1400000US41047010502,Census Tract 105.02; Marion County; Oregon,001,Total population,001,1400000US41047010502
3994,,372,,1400000US41047010503,Census Tract 105.03; Marion County; Oregon,001,Total population,001,1400000US41047010503
2222,,242,,1400000US41047010600,Census Tract 106; Marion County; Oregon,001,Total population,001,1400000US41047010600
8301,,153,,1400000US41047010701,Census Tract 107.01; Marion County; Oregon,001,Total population,001,1400000US41047010701
7160,,760,,1400000US41047010702,Census Tract 107.02; Marion County; Oregon,001,Total population,001,1400000US41047010702
6084,,898,,1400000US41047010801,Census Tract 108.01; Marion County; Oregon,001,Total population,001,1400000US41047010801
6718,,630,,1400000US41047010802,Census Tract 108.02; Marion County; Oregon,001,Total population,001,1400000US41047010802
5034,,277,,1400000US41049970101,Census Tract 9701.01; Morrow County; Oregon,001,Total population,001,1400000US41049970101
3676,,356,,1400000US41049970102,Census Tract 9701.02; Morrow County; Oregon,001,Total population,001,1400000US41049970102
3254,,292,,1400000US41049970200,Census Tract 9702; Morrow County; Oregon,001,Total population,001,1400000US41049970200
2922,,645,,1400000US41051000101,Census Tract 1.01; Multnomah County; Oregon,001,Total population,001,1400000US41051000101
3653,,326,,1400000US41051000102,Census Tract 1.02; Multnomah County; Oregon,001,Total population,001,1400000US41051000102
3493,,983,,1400000US41051000201,Census Tract 2.01; Multnomah County; Oregon,001,Total population,001,1400000US41051000201
2994,,469,,1400000US41051000202,Census Tract 2.02; Multnomah County; Oregon,001,Total population,001,1400000US41051000202
6102,,765,,1400000US41051000301,Census Tract 3.01; Multnomah County; Oregon,001,Total population,001,1400000US41051000301
7489,,722,,1400000US41051000302,Census Tract 3.02; Multnomah County; Oregon,001,Total population,001,1400000US41051000302
3818,,614,,1400000US41051000401,Census Tract 4.01; Multnomah County; Oregon,001,Total population,001,1400000US41051000401
3600,,304,,1400000US41051000402,Census Tract 4.02; Multnomah County; Oregon,001,Total population,001,1400000US41051000402
4299,,531,,1400000US41051000501,Census Tract 5.01; Multnomah County; Oregon,001,Total population,001,1400000US41051000501
4916,,548,,1400000US41051000502,Census Tract 5.02; Multnomah County; Oregon,001,Total population,001,1400000US41051000502
5535,,623,,1400000US41051000601,Census Tract 6.01; Multnomah County; Oregon,001,Total population,001,1400000US41051000601
5852,,687,,1400000US41051000602,Census Tract 6.02; Multnomah County; Oregon,001,Total population,001,1400000US41051000602
5074,,839,,1400000US41051000701,Census Tract 7.01; Multnomah County; Oregon,001,Total population,001,1400000US41051000701
5988,,633,,1400000US41051000702,Census Tract 7.02; Multnomah County; Oregon,001,Total population,001,1400000US41051000702
4826,,641,,1400000US41051000801,Census Tract 8.01; Multnomah County; Oregon,001,Total population,001,1400000US41051000801
4742,,611,,1400000US41051000802,Census Tract 8.02; Multnomah County; Oregon,001,Total population,001,1400000US41051000802
4268,,478,,1400000US41051000901,Census Tract 9.01; Multnomah County; Oregon,001,Total population,001,1400000US41051000901
5708,,775,,1400000US41051000902,Census Tract 9.02; Multnomah County; Oregon,001,Total population,001,1400000US41051000902
5948,,763,,1400000US41051001000,Census Tract 10; Multnomah County; Oregon,001,Total population,001,1400000US41051001000
2791,,315,,1400000US41051001101,Census Tract 11.01; Multnomah County; Oregon,001,Total population,001,1400000US41051001101
1374,,182,,1400000US41051001102,Census Tract 11.02; Multnomah County; Oregon,001,Total population,001,1400000US41051001102
3332,,656,,1400000US41051001202,Census Tract 12.02; Multnomah County; Oregon,001,Total population,001,1400000US41051001202
2852,,586,,1400000US41051001203,Census Tract 12.03; Multnomah County; Oregon,001,Total population,001,1400000US41051001203
2830,,396,,1400000US41051001204,Census Tract 12.04; Multnomah County; Oregon,001,Total population,001,1400000US41051001204
3986,,356,,1400000US41051001301,Census Tract 13.01; Multnomah County; Oregon,001,Total population,001,1400000US41051001301
3651,,384,,1400000US41051001302,Census Tract 13.02; Multnomah County; Oregon,001,Total population,001,1400000US41051001302
6272,,1045,,1400000US41051001400,Census Tract 14; Multnomah County; Oregon,001,Total population,001,1400000US41051001400
3650,,351,,1400000US41051001500,Census Tract 15; Multnomah County; Oregon,001,Total population,001,1400000US41051001500
5714,,494,,1400000US41051001601,Census Tract 16.01; Multnomah County; Oregon,001,Total population,001,1400000US41051001601
4902,,757,,1400000US41051001602,Census Tract 16.02; Multnomah County; Oregon,001,Total population,001,1400000US41051001602
3790,,539,,1400000US41051001702,Census Tract 17.02; Multnomah County; Oregon,001,Total population,001,1400000US41051001702
4077,,482,,1400000US41051001703,Census Tract 17.03; Multnomah County; Oregon,001,Total population,001,1400000US41051001703
2491,,689,,1400000US41051001704,Census Tract 17.04; Multnomah County; Oregon,001,Total population,001,1400000US41051001704
4571,,641,,1400000US41051001801,Census Tract 18.01; Multnomah County; Oregon,001,Total population,001,1400000US41051001801
3730,,574,,1400000US41051001802,Census Tract 18.02; Multnomah County; Oregon,001,Total population,001,1400000US41051001802
5091,,551,,1400000US41051001900,Census Tract 19; Multnomah County; Oregon,001,Total population,001,1400000US41051001900
2442,,233,,1400000US41051002001,Census Tract 20.01; Multnomah County; Oregon,001,Total population,001,1400000US41051002001
3559,,545,,1400000US41051002002,Census Tract 20.02; Multnomah County; Oregon,001,Total population,001,1400000US41051002002
1605,,406,,1400000US41051002101,Census Tract 21.01; Multnomah County; Oregon,001,Total population,001,1400000US41051002101
2153,,220,,1400000US41051002102,Census Tract 21.02; Multnomah County; Oregon,001,Total population,001,1400000US41051002102
4510,,747,,1400000US41051002203,Census Tract 22.03; Multnomah County; Oregon,001,Total population,001,1400000US41051002203
3858,,396,,1400000US41051002303,Census Tract 23.03; Multnomah County; Oregon,001,Total population,001,1400000US41051002303
3019,,502,,1400000US41051002401,Census Tract 24.01; Multnomah County; Oregon,001,Total population,001,1400000US41051002401
3178,,409,,1400000US41051002402,Census Tract 24.02; Multnomah County; Oregon,001,Total population,001,1400000US41051002402
4931,,657,,1400000US41051002501,Census Tract 25.01; Multnomah County; Oregon,001,Total population,001,1400000US41051002501
4680,,521,,1400000US41051002502,Census Tract 25.02; Multnomah County; Oregon,001,Total population,001,1400000US41051002502
2896,,420,,1400000US41051002600,Census Tract 26; Multnomah County; Oregon,001,Total population,001,1400000US41051002600
2980,,251,,1400000US41051002701,Census Tract 27.01; Multnomah County; Oregon,001,Total population,001,1400000US41051002701
3600,,535,,1400000US41051002702,Census Tract 27.02; Multnomah County; Oregon,001,Total population,001,1400000US41051002702
3119,,474,,1400000US41051002801,Census Tract 28.01; Multnomah County; Oregon,001,Total population,001,1400000US41051002801
3039,,297,,1400000US41051002802,Census Tract 28.02; Multnomah County; Oregon,001,Total population,001,1400000US41051002802
4611,,950,,1400000US41051002901,Census Tract 29.01; Multnomah County; Oregon,001,Total population,001,1400000US41051002901
6510,,775,,1400000US41051002902,Census Tract 29.02; Multnomah County; Oregon,001,Total population,001,1400000US41051002902
4548,,673,,1400000US41051002903,Census Tract 29.03; Multnomah County; Oregon,001,Total population,001,1400000US41051002903
5024,,676,,1400000US41051003000,Census Tract 30; Multnomah County; Oregon,001,Total population,001,1400000US41051003000
5236,,702,,1400000US41051003100,Census Tract 31; Multnomah County; Oregon,001,Total population,001,1400000US41051003100
4415,,699,,1400000US41051003200,Census Tract 32; Multnomah County; Oregon,001,Total population,001,1400000US41051003200
3174,,326,,1400000US41051003301,Census Tract 33.01; Multnomah County; Oregon,001,Total population,001,1400000US41051003301
4229,,1012,,1400000US41051003302,Census Tract 33.02; Multnomah County; Oregon,001,Total population,001,1400000US41051003302
3450,,366,,1400000US41051003401,Census Tract 34.01; Multnomah County; Oregon,001,Total population,001,1400000US41051003401
4588,,569,,1400000US41051003402,Census Tract 34.02; Multnomah County; Oregon,001,Total population,001,1400000US41051003402
3447,,494,,1400000US41051003501,Census Tract 35.01; Multnomah County; Oregon,001,Total population,001,1400000US41051003501
3272,,500,,1400000US41051003502,Census Tract 35.02; Multnomah County; Oregon,001,Total population,001,1400000US41051003502
4518,,470,,1400000US41051003601,Census Tract 36.01; Multnomah County; Oregon,001,Total population,001,1400000US41051003601
6757,,820,,1400000US41051003602,Census Tract 36.02; Multnomah County; Oregon,001,Total population,001,1400000US41051003602
1651,,292,,1400000US41051003603,Census Tract 36.03; Multnomah County; Oregon,001,Total population,001,1400000US41051003603
4360,,575,,1400000US41051003701,Census Tract 37.01; Multnomah County; Oregon,001,Total population,001,1400000US41051003701
2759,,357,,1400000US41051003702,Census Tract 37.02; Multnomah County; Oregon,001,Total population,001,1400000US41051003702
2720,,227,,1400000US41051003801,Census Tract 38.01; Multnomah County; Oregon,001,Total population,001,1400000US41051003801
3596,,797,,1400000US41051003802,Census Tract 38.02; Multnomah County; Oregon,001,Total population,001,1400000US41051003802
4112,,502,,1400000US41051003803,Census Tract 38.03; Multnomah County; Oregon,001,Total population,001,1400000US41051003803
3516,,386,,1400000US41051003902,Census Tract 39.02; Multnomah County; Oregon,001,Total population,001,1400000US41051003902
3849,,656,,1400000US41051003903,Census Tract 39.03; Multnomah County; Oregon,001,Total population,001,1400000US41051003903
4382,,611,,1400000US41051003904,Census Tract 39.04; Multnomah County; Oregon,001,Total population,001,1400000US41051003904
6923,,714,,1400000US41051004002,Census Tract 40.02; Multnomah County; Oregon,001,Total population,001,1400000US41051004002
7844,,814,,1400000US41051004003,Census Tract 40.03; Multnomah County; Oregon,001,Total population,001,1400000US41051004003
5101,,670,,1400000US41051004102,Census Tract 41.02; Multnomah County; Oregon,001,Total population,001,1400000US41051004102
4555,,630,,1400000US41051004103,Census Tract 41.03; Multnomah County; Oregon,001,Total population,001,1400000US41051004103
3554,,889,,1400000US41051004104,Census Tract 41.04; Multnomah County; Oregon,001,Total population,001,1400000US41051004104
4395,,508,,1400000US41051004200,Census Tract 42; Multnomah County; Oregon,001,Total population,001,1400000US41051004200
1003,,213,,1400000US41051004300,Census Tract 43; Multnomah County; Oregon,001,Total population,001,1400000US41051004300
2918,,405,,1400000US41051004500,Census Tract 45; Multnomah County; Oregon,001,Total population,001,1400000US41051004500
3509,,419,,1400000US41051004601,Census Tract 46.01; Multnomah County; Oregon,001,Total population,001,1400000US41051004601
2067,,195,,1400000US41051004602,Census Tract 46.02; Multnomah County; Oregon,001,Total population,001,1400000US41051004602
4230,,732,,1400000US41051004700,Census Tract 47; Multnomah County; Oregon,001,Total population,001,1400000US41051004700
2642,,329,,1400000US41051004800,Census Tract 48; Multnomah County; Oregon,001,Total population,001,1400000US41051004800
3135,,496,,1400000US41051004901,Census Tract 49.01; Multnomah County; Oregon,001,Total population,001,1400000US41051004901
2544,,460,,1400000US41051004902,Census Tract 49.02; Multnomah County; Oregon,001,Total population,001,1400000US41051004902
3080,,319,,1400000US41051005001,Census Tract 50.01; Multnomah County; Oregon,001,Total population,001,1400000US41051005001
997,,163,,1400000US41051005002,Census Tract 50.02; Multnomah County; Oregon,001,Total population,001,1400000US41051005002
3353,,802,,1400000US41051005101,Census Tract 51.01; Multnomah County; Oregon,001,Total population,001,1400000US41051005101
3013,,545,,1400000US41051005102,Census Tract 51.02; Multnomah County; Oregon,001,Total population,001,1400000US41051005102
2302,,294,,1400000US41051005103,Census Tract 51.03; Multnomah County; Oregon,001,Total population,001,1400000US41051005103
2103,,473,,1400000US41051005201,Census Tract 52.01; Multnomah County; Oregon,001,Total population,001,1400000US41051005201
2668,,289,,1400000US41051005202,Census Tract 52.02; Multnomah County; Oregon,001,Total population,001,1400000US41051005202
2734,,310,,1400000US41051005500,Census Tract 55; Multnomah County; Oregon,001,Total population,001,1400000US41051005500
2691,,372,,1400000US41051005601,Census Tract 56.01; Multnomah County; Oregon,001,Total population,001,1400000US41051005601
3290,,449,,1400000US41051005602,Census Tract 56.02; Multnomah County; Oregon,001,Total population,001,1400000US41051005602
3433,,441,,1400000US41051005702,Census Tract 57.02; Multnomah County; Oregon,001,Total population,001,1400000US41051005702
4704,,544,,1400000US41051005800,Census Tract 58; Multnomah County; Oregon,001,Total population,001,1400000US41051005800
2877,,490,,1400000US41051005901,Census Tract 59.01; Multnomah County; Oregon,001,Total population,001,1400000US41051005901
3442,,454,,1400000US41051005902,Census Tract 59.02; Multnomah County; Oregon,001,Total population,001,1400000US41051005902
3591,,715,,1400000US41051005903,Census Tract 59.03; Multnomah County; Oregon,001,Total population,001,1400000US41051005903
1509,,187,,1400000US41051006001,Census Tract 60.01; Multnomah County; Oregon,001,Total population,001,1400000US41051006001
2410,,240,,1400000US41051006002,Census Tract 60.02; Multnomah County; Oregon,001,Total population,001,1400000US41051006002
2629,,272,,1400000US41051006100,Census Tract 61; Multnomah County; Oregon,001,Total population,001,1400000US41051006100
3235,,335,,1400000US41051006200,Census Tract 62; Multnomah County; Oregon,001,Total population,001,1400000US41051006200
5846,,646,,1400000US41051006300,Census Tract 63; Multnomah County; Oregon,001,Total population,001,1400000US41051006300
6419,,716,,1400000US41051006402,Census Tract 64.02; Multnomah County; Oregon,001,Total population,001,1400000US41051006402
4575,,451,,1400000US41051006403,Census Tract 64.03; Multnomah County; Oregon,001,Total population,001,1400000US41051006403
3566,,292,,1400000US41051006404,Census Tract 64.04; Multnomah County; Oregon,001,Total population,001,1400000US41051006404
5885,,458,,1400000US41051006501,Census Tract 65.01; Multnomah County; Oregon,001,Total population,001,1400000US41051006501
4860,,661,,1400000US41051006502,Census Tract 65.02; Multnomah County; Oregon,001,Total population,001,1400000US41051006502
2745,,388,,1400000US41051006601,Census Tract 66.01; Multnomah County; Oregon,001,Total population,001,1400000US41051006601
5825,,636,,1400000US41051006602,Census Tract 66.02; Multnomah County; Oregon,001,Total population,001,1400000US41051006602
3357,,509,,1400000US41051006701,Census Tract 67.01; Multnomah County; Oregon,001,Total population,001,1400000US41051006701
3370,,484,,1400000US41051006702,Census Tract 67.02; Multnomah County; Oregon,001,Total population,001,1400000US41051006702
2235,,202,,1400000US41051006801,Census Tract 68.01; Multnomah County; Oregon,001,Total population,001,1400000US41051006801
3910,,563,,1400000US41051006802,Census Tract 68.02; Multnomah County; Oregon,001,Total population,001,1400000US41051006802
2667,,411,,1400000US41051006900,Census Tract 69; Multnomah County; Oregon,001,Total population,001,1400000US41051006900
5465,,678,,1400000US41051007001,Census Tract 70.01; Multnomah County; Oregon,001,Total population,001,1400000US41051007001
2859,,469,,1400000US41051007002,Census Tract 70.02; Multnomah County; Oregon,001,Total population,001,1400000US41051007002
2354,,371,,1400000US41051007100,Census Tract 71; Multnomah County; Oregon,001,Total population,001,1400000US41051007100
2464,,310,,1400000US41051007201,Census Tract 72.01; Multnomah County; Oregon,001,Total population,001,1400000US41051007201
3290,,655,,1400000US41051007202,Census Tract 72.02; Multnomah County; Oregon,001,Total population,001,1400000US41051007202
1234,,538,,1400000US41051007300,Census Tract 73; Multnomah County; Oregon,001,Total population,001,1400000US41051007300
3941,,469,,1400000US41051007400,Census Tract 74; Multnomah County; Oregon,001,Total population,001,1400000US41051007400
4930,,700,,1400000US41051007500,Census Tract 75; Multnomah County; Oregon,001,Total population,001,1400000US41051007500
3496,,521,,1400000US41051007600,Census Tract 76; Multnomah County; Oregon,001,Total population,001,1400000US41051007600
2081,,316,,1400000US41051007700,Census Tract 77; Multnomah County; Oregon,001,Total population,001,1400000US41051007700
2173,,311,,1400000US41051007800,Census Tract 78; Multnomah County; Oregon,001,Total population,001,1400000US41051007800
4127,,399,,1400000US41051007900,Census Tract 79; Multnomah County; Oregon,001,Total population,001,1400000US41051007900
3338,,341,,1400000US41051008001,Census Tract 80.01; Multnomah County; Oregon,001,Total population,001,1400000US41051008001
3389,,827,,1400000US41051008002,Census Tract 80.02; Multnomah County; Oregon,001,Total population,001,1400000US41051008002
7760,,849,,1400000US41051008100,Census Tract 81; Multnomah County; Oregon,001,Total population,001,1400000US41051008100
3178,,507,,1400000US41051008201,Census Tract 82.01; Multnomah County; Oregon,001,Total population,001,1400000US41051008201
5923,,748,,1400000US41051008203,Census Tract 82.03; Multnomah County; Oregon,001,Total population,001,1400000US41051008203
2999,,807,,1400000US41051008204,Census Tract 82.04; Multnomah County; Oregon,001,Total population,001,1400000US41051008204
3655,,477,,1400000US41051008301,Census Tract 83.01; Multnomah County; Oregon,001,Total population,001,1400000US41051008301
5002,,629,,1400000US41051008302,Census Tract 83.02; Multnomah County; Oregon,001,Total population,001,1400000US41051008302
4350,,625,,1400000US41051008400,Census Tract 84; Multnomah County; Oregon,001,Total population,001,1400000US41051008400
4571,,619,,1400000US41051008500,Census Tract 85; Multnomah County; Oregon,001,Total population,001,1400000US41051008500
4264,,777,,1400000US41051008600,Census Tract 86; Multnomah County; Oregon,001,Total population,001,1400000US41051008600
5034,,631,,1400000US41051008700,Census Tract 87; Multnomah County; Oregon,001,Total population,001,1400000US41051008700
4136,,557,,1400000US41051008800,Census Tract 88; Multnomah County; Oregon,001,Total population,001,1400000US41051008800
4386,,749,,1400000US41051008902,Census Tract 89.02; Multnomah County; Oregon,001,Total population,001,1400000US41051008902
5025,,634,,1400000US41051008903,Census Tract 89.03; Multnomah County; Oregon,001,Total population,001,1400000US41051008903
5376,,706,,1400000US41051008904,Census Tract 89.04; Multnomah County; Oregon,001,Total population,001,1400000US41051008904
5454,,925,,1400000US41051009001,Census Tract 90.01; Multnomah County; Oregon,001,Total population,001,1400000US41051009001
4754,,701,,1400000US41051009002,Census Tract 90.02; Multnomah County; Oregon,001,Total population,001,1400000US41051009002
5997,,713,,1400000US41051009101,Census Tract 91.01; Multnomah County; Oregon,001,Total population,001,1400000US41051009101
6668,,933,,1400000US41051009102,Census Tract 91.02; Multnomah County; Oregon,001,Total population,001,1400000US41051009102
6047,,833,,1400000US41051009202,Census Tract 92.02; Multnomah County; Oregon,001,Total population,001,1400000US41051009202
3394,,783,,1400000US41051009203,Census Tract 92.03; Multnomah County; Oregon,001,Total population,001,1400000US41051009203
3944,,459,,1400000US41051009204,Census Tract 92.04; Multnomah County; Oregon,001,Total population,001,1400000US41051009204
5679,,875,,1400000US41051009301,Census Tract 93.01; Multnomah County; Oregon,001,Total population,001,1400000US41051009301
5034,,737,,1400000US41051009302,Census Tract 93.02; Multnomah County; Oregon,001,Total population,001,1400000US41051009302
6621,,731,,1400000US41051009400,Census Tract 94; Multnomah County; Oregon,001,Total population,001,1400000US41051009400
5068,,804,,1400000US41051009501,Census Tract 95.01; Multnomah County; Oregon,001,Total population,001,1400000US41051009501
3620,,570,,1400000US41051009502,Census Tract 95.02; Multnomah County; Oregon,001,Total population,001,1400000US41051009502
3800,,580,,1400000US41051009603,Census Tract 96.03; Multnomah County; Oregon,001,Total population,001,1400000US41051009603
5496,,623,,1400000US41051009604,Census Tract 96.04; Multnomah County; Oregon,001,Total population,001,1400000US41051009604
5792,,862,,1400000US41051009605,Census Tract 96.05; Multnomah County; Oregon,001,Total population,001,1400000US41051009605
5674,,1162,,1400000US41051009606,Census Tract 96.06; Multnomah County; Oregon,001,Total population,001,1400000US41051009606
4949,,559,,1400000US41051009701,Census Tract 97.01; Multnomah County; Oregon,001,Total population,001,1400000US41051009701
4407,,909,,1400000US41051009703,Census Tract 97.03; Multnomah County; Oregon,001,Total population,001,1400000US41051009703
5054,,1648,,1400000US41051009704,Census Tract 97.04; Multnomah County; Oregon,001,Total population,001,1400000US41051009704
3553,,393,,1400000US41051009801,Census Tract 98.01; Multnomah County; Oregon,001,Total population,001,1400000US41051009801
8113,,1280,,1400000US41051009803,Census Tract 98.03; Multnomah County; Oregon,001,Total population,001,1400000US41051009803
3366,,535,,1400000US41051009804,Census Tract 98.04; Multnomah County; Oregon,001,Total population,001,1400000US41051009804
7244,,706,,1400000US41051009903,Census Tract 99.03; Multnomah County; Oregon,001,Total population,001,1400000US41051009903
3606,,496,,1400000US41051009904,Census Tract 99.04; Multnomah County; Oregon,001,Total population,001,1400000US41051009904
3232,,376,,1400000US41051009905,Census Tract 99.05; Multnomah County; Oregon,001,Total population,001,1400000US41051009905
4145,,612,,1400000US41051009906,Census Tract 99.06; Multnomah County; Oregon,001,Total population,001,1400000US41051009906
5747,,570,,1400000US41051009907,Census Tract 99.07; Multnomah County; Oregon,001,Total population,001,1400000US41051009907
6295,,683,,1400000US41051010001,Census Tract 100.01; Multnomah County; Oregon,001,Total population,001,1400000US41051010001
5535,,902,,1400000US41051010002,Census Tract 100.02; Multnomah County; Oregon,001,Total population,001,1400000US41051010002
5340,,1399,,1400000US41051010101,Census Tract 101.01; Multnomah County; Oregon,001,Total population,001,1400000US41051010101
3847,,577,,1400000US41051010102,Census Tract 101.02; Multnomah County; Oregon,001,Total population,001,1400000US41051010102
7627,,1108,,1400000US41051010200,Census Tract 102; Multnomah County; Oregon,001,Total population,001,1400000US41051010200
5823,,933,,1400000US41051010303,Census Tract 103.03; Multnomah County; Oregon,001,Total population,001,1400000US41051010303
5059,,453,,1400000US41051010304,Census Tract 103.04; Multnomah County; Oregon,001,Total population,001,1400000US41051010304
3365,,438,,1400000US41051010305,Census Tract 103.05; Multnomah County; Oregon,001,Total population,001,1400000US41051010305
5491,,1294,,1400000US41051010306,Census Tract 103.06; Multnomah County; Oregon,001,Total population,001,1400000US41051010306
6609,,664,,1400000US41051010402,Census Tract 104.02; Multnomah County; Oregon,001,Total population,001,1400000US41051010402
5985,,813,,1400000US41051010405,Census Tract 104.05; Multnomah County; Oregon,001,Total population,001,1400000US41051010405
5555,,693,,1400000US41051010407,Census Tract 104.07; Multnomah County; Oregon,001,Total population,001,1400000US41051010407
7467,,1326,,1400000US41051010408,Census Tract 104.08; Multnomah County; Oregon,001,Total population,001,1400000US41051010408
4430,,602,,1400000US41051010410,Census Tract 104.10; Multnomah County; Oregon,001,Total population,001,1400000US41051010410
3774,,537,,1400000US41051010411,Census Tract 104.11; Multnomah County; Oregon,001,Total population,001,1400000US41051010411
3097,,472,,1400000US41051010412,Census Tract 104.12; Multnomah County; Oregon,001,Total population,001,1400000US41051010412
5097,,753,,1400000US41051010413,Census Tract 104.13; Multnomah County; Oregon,001,Total population,001,1400000US41051010413
3939,,649,,1400000US41051010500,Census Tract 105; Multnomah County; Oregon,001,Total population,001,1400000US41051010500
1530,,184,,1400000US41051010601,Census Tract 106.01; Multnomah County; Oregon,001,Total population,001,1400000US41051010601
1966,,430,,1400000US41051010602,Census Tract 106.02; Multnomah County; Oregon,001,Total population,001,1400000US41051010602
2705,,448,,1400000US41053005100,Census Tract 51; Polk County; Oregon,001,Total population,001,1400000US41053005100
6654,,553,,1400000US41053005203,Census Tract 52.03; Polk County; Oregon,001,Total population,001,1400000US41053005203
